timestamp,hour_of_year,gas_consumption_sm3_h,gas_demand_mw,gas_imputed
2015-01-01T00:00:00Z,0,162763.0,1458.4866904000003,False
2015-01-01T01:00:00Z,1,162894.0,1459.6605552,False
2015-01-01T02:00:00Z,2,162162.0,1453.1012496000003,False
2015-01-01T03:00:00Z,3,162909.0,1459.7949672,False
2015-01-01T04:00:00Z,4,171812.0,1539.5729696,False
2015-01-01T05:00:00Z,5,185880.0,1665.6335040000001,False
2015-01-01T06:00:00Z,6,207894.0,1862.8965552,False
2015-01-01T07:00:00Z,7,202223.0,1812.0798584000001,False
2015-01-01T08:00:00Z,8,202707.0,1816.4168856000001,False
2015-01-01T09:00:00Z,9,202330.0,1813.0386640000002,False
2015-01-01T10:00:00Z,10,205561.0,1841.9910088000001,False
2015-01-01T11:00:00Z,11,211193.0,1892.4582344000003,False
2015-01-01T12:00:00Z,12,200153.0,1793.5310024,False
2015-01-01T13:00:00Z,13,197844.0,1772.8405152000003,False
2015-01-01T14:00:00Z,14,193790.0,1736.5134320000002,False
2015-01-01T15:00:00Z,15,197104.0,1766.2095232000001,False
2015-01-01T16:00:00Z,16,205106.0,1837.9138448,False
2015-01-01T17:00:00Z,17,206571.0,1851.0414168000002,False
2015-01-01T18:00:00Z,18,203444.0,1823.0209952000002,False
2015-01-01T19:00:00Z,19,203004.0,1819.0782432,False
2015-01-01T20:00:00Z,20,198893.0,1782.2403944,False
2015-01-01T21:00:00Z,21,190159.0,1703.9767672,False
2015-01-01T22:00:00Z,22,169898.0,1522.4219984000001,False
2015-01-01T23:00:00Z,23,156482.0,1402.2039056,False
2015-01-02T00:00:00Z,24,154793.0,1387.0691144,False
2015-01-02T01:00:00Z,25,150924.0,1352.3997792000002,False
2015-01-02T02:00:00Z,26,152908.0,1370.1780064,False
2015-01-02T03:00:00Z,27,157403.0,1410.4568024000002,False
2015-01-02T04:00:00Z,28,167211.0,1498.3443288,False
2015-01-02T05:00:00Z,29,192195.0,1722.2209560000003,False
2015-01-02T06:00:00Z,30,217315.0,1947.316252,False
2015-01-02T07:00:00Z,31,213132.0,1909.8332256000003,False
2015-01-02T08:00:00Z,32,216537.0,1940.3447496000001,False
2015-01-02T09:00:00Z,33,216277.0,1938.0149416000002,False
2015-01-02T10:00:00Z,34,218353.0,1956.6175624000002,False
2015-01-02T11:00:00Z,35,218288.0,1956.0351104000001,False
2015-01-02T12:00:00Z,36,216255.0,1937.8178040000003,False
2015-01-02T13:00:00Z,37,207635.0,1860.575708,False
2015-01-02T14:00:00Z,38,204050.0,1828.4512400000003,False
2015-01-02T15:00:00Z,39,208819.0,1871.1852952000002,False
2015-01-02T16:00:00Z,40,210743.0,1888.4258744,False
2015-01-02T17:00:00Z,41,207728.0,1861.4090624000003,False
2015-01-02T18:00:00Z,42,206228.0,1847.9678624000003,False
2015-01-02T19:00:00Z,43,203810.0,1826.3006480000001,False
2015-01-02T20:00:00Z,44,198357.0,1777.4374056000001,False
2015-01-02T21:00:00Z,45,186495.0,1671.1443960000001,False
2015-01-02T22:00:00Z,46,170937.0,1531.7322696000003,False
2015-01-02T23:00:00Z,47,160283.0,1436.2639064000002,False
2015-01-03T00:00:00Z,48,154919.0,1388.1981752000002,False
2015-01-03T01:00:00Z,49,149216.0,1337.0947328000002,False
2015-01-03T02:00:00Z,50,148784.0,1333.2236672000001,False
2015-01-03T03:00:00Z,51,150135.0,1345.3297080000002,False
2015-01-03T04:00:00Z,52,155301.0,1391.6212008000002,False
2015-01-03T05:00:00Z,53,170952.0,1531.8666816000002,False
2015-01-03T06:00:00Z,54,194442.0,1742.3558736,False
2015-01-03T07:00:00Z,55,201845.0,1808.6926760000001,False
2015-01-03T08:00:00Z,56,206490.0,1850.3155920000002,False
2015-01-03T09:00:00Z,57,211005.0,1890.773604,False
2015-01-03T10:00:00Z,58,211089.0,1891.5263112,False
2015-01-03T11:00:00Z,59,209153.0,1874.1782024000001,False
2015-01-03T12:00:00Z,60,203180.0,1820.655344,False
2015-01-03T13:00:00Z,61,200390.0,1795.654712,False
2015-01-03T14:00:00Z,62,198304.0,1776.9624832000002,False
2015-01-03T15:00:00Z,63,199780.0,1790.1886240000001,False
2015-01-03T16:00:00Z,64,204280.0,1830.512224,False
2015-01-03T17:00:00Z,65,204702.0,1834.2936816000004,False
2015-01-03T18:00:00Z,66,203288.0,1821.6231104,False
2015-01-03T19:00:00Z,67,205447.0,1840.9694776000001,False
2015-01-03T20:00:00Z,68,197646.0,1771.0662768000002,False
2015-01-03T21:00:00Z,69,187280.0,1678.1786240000001,False
2015-01-03T22:00:00Z,70,175311.0,1570.9268088000003,False
2015-01-03T23:00:00Z,71,156929.0,1406.2093832,False
2015-01-04T00:00:00Z,72,153531.0,1375.7605848,False
2015-01-04T01:00:00Z,73,150015.0,1344.254412,False
2015-01-04T02:00:00Z,74,148278.0,1328.6895024,False
2015-01-04T03:00:00Z,75,150254.0,1346.3960432000001,False
2015-01-04T04:00:00Z,76,156899.0,1405.9405592,False
2015-01-04T05:00:00Z,77,173888.0,1558.1755904000001,False
2015-01-04T06:00:00Z,78,189553.0,1698.5465224000002,False
2015-01-04T07:00:00Z,79,197977.0,1774.0323016000002,False
2015-01-04T08:00:00Z,80,203736.0,1825.6375488000003,False
2015-01-04T09:00:00Z,81,208139.0,1865.0919512000003,False
2015-01-04T10:00:00Z,82,207411.0,1858.5684888,False
2015-01-04T11:00:00Z,83,207736.0,1861.4807488000001,False
2015-01-04T12:00:00Z,84,199422.0,1786.9806576000003,False
2015-01-04T13:00:00Z,85,190656.0,1708.4302848000002,False
2015-01-04T14:00:00Z,86,187975.0,1684.4063800000001,False
2015-01-04T15:00:00Z,87,203911.0,1827.2056888000002,False
2015-01-04T16:00:00Z,88,209984.0,1881.6246272000003,False
2015-01-04T17:00:00Z,89,212819.0,1907.0284952000002,False
2015-01-04T18:00:00Z,90,214203.0,1919.4302424,False
2015-01-04T19:00:00Z,91,212122.0,1900.7828176000003,False
2015-01-04T20:00:00Z,92,215251.0,1928.8211608000001,False
2015-01-04T21:00:00Z,93,205670.0,1842.9677360000003,False
2015-01-04T22:00:00Z,94,185718.0,1664.1818544,False
2015-01-04T23:00:00Z,95,170221.0,1525.3163368000003,False
2015-01-05T00:00:00Z,96,162631.0,1457.3038648000002,False
2015-01-05T01:00:00Z,97,160507.0,1438.2711256000002,False
2015-01-05T02:00:00Z,98,159143.0,1426.0485944,False
2015-01-05T03:00:00Z,99,161150.0,1444.03292,False
2015-01-05T04:00:00Z,100,175519.0,1572.7906552000002,False
2015-01-05T05:00:00Z,101,200837.0,1799.6601896000002,False
2015-01-05T06:00:00Z,102,236167.0,2116.2452536000005,False
2015-01-05T07:00:00Z,103,238112.0,2133.6740096,False
2015-01-05T08:00:00Z,104,234033.0,2097.1229064000004,False
2015-01-05T09:00:00Z,105,228282.0,2045.5893456000001,False
2015-01-05T10:00:00Z,106,221790.0,1987.4158320000001,False
2015-01-05T11:00:00Z,107,222240.0,1991.4481920000003,False
2015-01-05T12:00:00Z,108,214370.0,1920.9266960000002,False
2015-01-05T13:00:00Z,109,215320.0,1929.4394560000003,False
2015-01-05T14:00:00Z,110,217332.0,1947.4685856,False
2015-01-05T15:00:00Z,111,217611.0,1949.9686488,False
2015-01-05T16:00:00Z,112,219964.0,1971.0534112000003,False
2015-01-05T17:00:00Z,113,215304.0,1929.2960832000003,False
2015-01-05T18:00:00Z,114,217234.0,1946.5904272000002,False
2015-01-05T19:00:00Z,115,218071.0,1954.0906168000001,False
2015-01-05T20:00:00Z,116,208500.0,1868.3268,False
2015-01-05T21:00:00Z,117,202519.0,1814.7322552000003,False
2015-01-05T22:00:00Z,118,179951.0,1612.5049208000003,False
2015-01-05T23:00:00Z,119,166574.0,1492.6362992000002,False
2015-01-06T00:00:00Z,120,155127.0,1390.0620216000002,False
2015-01-06T01:00:00Z,121,147191.0,1318.9491128,False
2015-01-06T02:00:00Z,122,148205.0,1328.035364,False
2015-01-06T03:00:00Z,123,151420.0,1356.844336,False
2015-01-06T04:00:00Z,124,165962.0,1487.1522896000001,False
2015-01-06T05:00:00Z,125,193544.0,1734.3090752,False
2015-01-06T06:00:00Z,126,221884.0,1988.2581472000002,False
2015-01-06T07:00:00Z,127,229592.0,2057.3279936000004,False
2015-01-06T08:00:00Z,128,225186.0,2017.8467088000002,False
2015-01-06T09:00:00Z,129,218819.0,1960.7932952,False
2015-01-06T10:00:00Z,130,212968.0,1908.3636544,False
2015-01-06T11:00:00Z,131,205969.0,1845.6470152000002,False
2015-01-06T12:00:00Z,132,204422.0,1831.7846576000002,False
2015-01-06T13:00:00Z,133,196375.0,1759.6771,False
2015-01-06T14:00:00Z,134,198035.0,1774.552028,False
2015-01-06T15:00:00Z,135,203785.0,1826.0766280000003,False
2015-01-06T16:00:00Z,136,219074.0,1963.0782992000002,False
2015-01-06T17:00:00Z,137,224662.0,2013.1512496000003,False
2015-01-06T18:00:00Z,138,221629.0,1985.9731432000003,False
2015-01-06T19:00:00Z,139,218950.0,1961.9671600000001,False
2015-01-06T20:00:00Z,140,217631.0,1950.1478648000002,False
2015-01-06T21:00:00Z,141,207390.0,1858.3803120000002,False
2015-01-06T22:00:00Z,142,189752.0,1700.3297216,False
2015-01-06T23:00:00Z,143,172015.0,1541.392012,False
2015-01-07T00:00:00Z,144,162777.0,1458.6121416000003,False
2015-01-07T01:00:00Z,145,164703.0,1475.8706424,False
2015-01-07T02:00:00Z,146,164907.0,1477.6986456000002,False
2015-01-07T03:00:00Z,147,169964.0,1523.0134112000003,False
2015-01-07T04:00:00Z,148,179304.0,1606.7072832000001,False
2015-01-07T05:00:00Z,149,211242.0,1892.8973136000002,False
2015-01-07T06:00:00Z,150,240234.0,2152.6888272,False
2015-01-07T07:00:00Z,151,248693.0,2228.4882344,False
2015-01-07T08:00:00Z,152,243510.0,2182.044408,False
2015-01-07T09:00:00Z,153,240402.0,2154.1942416,False
2015-01-07T10:00:00Z,154,230789.0,2068.0540712,False
2015-01-07T11:00:00Z,155,229599.0,2057.3907192,False
2015-01-07T12:00:00Z,156,227213.0,2036.0102504000004,False
2015-01-07T13:00:00Z,157,222296.0,1991.9499968,False
2015-01-07T14:00:00Z,158,225395.0,2019.719516,False
2015-01-07T15:00:00Z,159,220565.0,1976.4388520000002,False
2015-01-07T16:00:00Z,160,223174.0,1999.8175792000002,False
2015-01-07T17:00:00Z,161,220099.0,1972.2631192000001,False
2015-01-07T18:00:00Z,162,218716.0,1959.8703328000001,False
2015-01-07T19:00:00Z,163,221810.0,1987.5950480000001,False
2015-01-07T20:00:00Z,164,215950.0,1935.0847600000002,False
2015-01-07T21:00:00Z,165,207747.0,1861.5793176000002,False
2015-01-07T22:00:00Z,166,182319.0,1633.7240952000002,False
2015-01-07T23:00:00Z,167,163888.0,1468.5675904000002,False
2015-01-08T00:00:00Z,168,155210.0,1390.8057680000002,False
2015-01-08T01:00:00Z,169,150281.0,1346.6379848000001,False
2015-01-08T02:00:00Z,170,154741.0,1386.6031528,False
2015-01-08T03:00:00Z,171,161596.0,1448.0294368,False
2015-01-08T04:00:00Z,172,173826.0,1557.6200208,False
2015-01-08T05:00:00Z,173,200125.0,1793.2801000000002,False
2015-01-08T06:00:00Z,174,231655.0,2075.814124,False
2015-01-08T07:00:00Z,175,229971.0,2060.7241368,False
2015-01-08T08:00:00Z,176,225618.0,2021.7177744000003,False
2015-01-08T09:00:00Z,177,220381.0,1974.7900648000002,False
2015-01-08T10:00:00Z,178,215198.0,1928.3462384000002,False
2015-01-08T11:00:00Z,179,206567.0,1851.0055736000002,False
2015-01-08T12:00:00Z,180,197674.0,1771.3171792,False
2015-01-08T13:00:00Z,181,200267.0,1794.5525336000003,False
2015-01-08T14:00:00Z,182,197248.0,1767.4998784,False
2015-01-08T15:00:00Z,183,198467.0,1778.4230936000004,False
2015-01-08T16:00:00Z,184,198778.0,1781.2099024000001,False
2015-01-08T17:00:00Z,185,197840.0,1772.8046720000002,False
2015-01-08T18:00:00Z,186,195026.0,1747.5889808000002,False
2015-01-08T19:00:00Z,187,194411.0,1742.0780888000002,False
2015-01-08T20:00:00Z,188,184324.0,1651.6904992000002,False
2015-01-08T21:00:00Z,189,168960.0,1514.0167680000002,False
2015-01-08T22:00:00Z,190,156829.0,1405.3133032000003,False
2015-01-08T23:00:00Z,191,144226.0,1292.3803408,False
2015-01-09T00:00:00Z,192,130861.0,1172.6192488000002,False
2015-01-09T01:00:00Z,193,132327.0,1185.7557816,False
2015-01-09T02:00:00Z,194,136552.0,1223.6151616,False
2015-01-09T03:00:00Z,195,142793.0,1279.5395144000001,False
2015-01-09T04:00:00Z,196,155154.0,1390.3039632000002,False
2015-01-09T05:00:00Z,197,185596.0,1663.0886368000001,False
2015-01-09T06:00:00Z,198,217304.0,1947.2176832,False
2015-01-09T07:00:00Z,199,210554.0,1886.7322832000002,False
2015-01-09T08:00:00Z,200,208108.0,1864.8141664000002,False
2015-01-09T09:00:00Z,201,200486.0,1796.5149488000002,False
2015-01-09T10:00:00Z,202,197364.0,1768.5393312,False
2015-01-09T11:00:00Z,203,190290.0,1705.1506320000003,False
2015-01-09T12:00:00Z,204,183726.0,1646.3319408000002,False
2015-01-09T13:00:00Z,205,184477.0,1653.0615016000002,False
2015-01-09T14:00:00Z,206,180248.0,1615.1662784000002,False
2015-01-09T15:00:00Z,207,182506.0,1635.3997648000002,False
2015-01-09T16:00:00Z,208,181158.0,1623.3206064,False
2015-01-09T17:00:00Z,209,182273.0,1633.3118984,False
2015-01-09T18:00:00Z,210,179700.0,1610.2557600000002,False
2015-01-09T19:00:00Z,211,170771.0,1530.2447768000002,False
2015-01-09T20:00:00Z,212,165458.0,1482.6360464000002,False
2015-01-09T21:00:00Z,213,153259.0,1373.3232472000002,False
2015-01-09T22:00:00Z,214,137846.0,1235.2104368,False
2015-01-09T23:00:00Z,215,122845.0,1100.789476,False
2015-01-10T00:00:00Z,216,118134.0,1058.5751472,False
2015-01-10T01:00:00Z,217,112979.0,1012.3822232000001,False
2015-01-10T02:00:00Z,218,114076.0,1022.2122208000002,False
2015-01-10T03:00:00Z,219,114196.0,1023.2875168,False
2015-01-10T04:00:00Z,220,117149.0,1049.7487592000002,False
2015-01-10T05:00:00Z,221,128781.0,1153.9807848,False
2015-01-10T06:00:00Z,222,147453.0,1321.2968424000003,False
2015-01-10T07:00:00Z,223,149563.0,1340.2041304000002,False
2015-01-10T08:00:00Z,224,148431.0,1330.0605048000002,False
2015-01-10T09:00:00Z,225,143440.0,1285.337152,False
2015-01-10T10:00:00Z,226,138783.0,1243.6067064000001,False
2015-01-10T11:00:00Z,227,136254.0,1220.9448432,False
2015-01-10T12:00:00Z,228,125921.0,1128.3528968,False
2015-01-10T13:00:00Z,229,121594.0,1089.5795152,False
2015-01-10T14:00:00Z,230,121053.0,1084.7317224,False
2015-01-10T15:00:00Z,231,122659.0,1099.1227672000002,False
2015-01-10T16:00:00Z,232,129051.0,1156.4002008,False
2015-01-10T17:00:00Z,233,131439.0,1177.7985912000001,False
2015-01-10T18:00:00Z,234,137131.0,1228.8034648000003,False
2015-01-10T19:00:00Z,235,135576.0,1214.8694208000002,False
2015-01-10T20:00:00Z,236,130856.0,1172.5744448000003,False
2015-01-10T21:00:00Z,237,146713.0,1314.6658504000002,False
2015-01-10T22:00:00Z,238,135896.0,1217.7368768000001,False
2015-01-10T23:00:00Z,239,118511.0,1061.9533688000001,False
2015-01-11T00:00:00Z,240,116586.0,1044.7038288,False
2015-01-11T01:00:00Z,241,117247.0,1050.6269176,False
2015-01-11T02:00:00Z,242,118209.0,1059.2472072,False
2015-01-11T03:00:00Z,243,122031.0,1093.4953848,False
2015-01-11T04:00:00Z,244,126115.0,1130.091292,False
2015-01-11T05:00:00Z,245,144886.0,1298.2944688000002,False
2015-01-11T06:00:00Z,246,162544.0,1456.5242752,False
2015-01-11T07:00:00Z,247,172152.0,1542.6196416000003,False
2015-01-11T08:00:00Z,248,181909.0,1630.0501672,False
2015-01-11T09:00:00Z,249,178251.0,1597.2715608,False
2015-01-11T10:00:00Z,250,184954.0,1657.3358032,False
2015-01-11T11:00:00Z,251,188882.0,1692.5338256,False
2015-01-11T12:00:00Z,252,178151.0,1596.3754808000003,False
2015-01-11T13:00:00Z,253,175814.0,1575.4340912000002,False
2015-01-11T14:00:00Z,254,179330.0,1606.9402640000003,False
2015-01-11T15:00:00Z,255,182406.0,1634.5036848000002,False
2015-01-11T16:00:00Z,256,184744.0,1655.4540352000001,False
2015-01-11T17:00:00Z,257,189548.0,1698.5017184,False
2015-01-11T18:00:00Z,258,196798.0,1763.4675184000002,False
2015-01-11T19:00:00Z,259,192923.0,1728.7444184,False
2015-01-11T20:00:00Z,260,191540.0,1716.351632,False
2015-01-11T21:00:00Z,261,175129.0,1569.2959432,False
2015-01-11T22:00:00Z,262,161360.0,1445.914688,False
2015-01-11T23:00:00Z,263,147483.0,1321.5656664000003,False
2015-01-12T00:00:00Z,264,139889.0,1253.5173512000001,False
2015-01-12T01:00:00Z,265,136129.0,1219.8247432,False
2015-01-12T02:00:00Z,266,135237.0,1211.8317096,False
2015-01-12T03:00:00Z,267,139102.0,1246.4652016,False
2015-01-12T04:00:00Z,268,148133.0,1327.3901864,False
2015-01-12T05:00:00Z,269,175312.0,1570.9357696000002,False
2015-01-12T06:00:00Z,270,208465.0,1868.0131720000002,False
2015-01-12T07:00:00Z,271,209277.0,1875.2893416000002,False
2015-01-12T08:00:00Z,272,209130.0,1873.972104,False
2015-01-12T09:00:00Z,273,199676.0,1789.2567008000003,False
2015-01-12T10:00:00Z,274,196130.0,1757.481704,False
2015-01-12T11:00:00Z,275,191987.0,1720.3571096,False
2015-01-12T12:00:00Z,276,191873.0,1719.3355784000003,False
2015-01-12T13:00:00Z,277,191403.0,1715.1240024,False
2015-01-12T14:00:00Z,278,188602.0,1690.0248016,False
2015-01-12T15:00:00Z,279,188360.0,1687.8562880000002,False
2015-01-12T16:00:00Z,280,190682.0,1708.6632656,False
2015-01-12T17:00:00Z,281,191541.0,1716.3605928000002,False
2015-01-12T18:00:00Z,282,186045.0,1667.112036,False
2015-01-12T19:00:00Z,283,184587.0,1654.0471896000001,False
2015-01-12T20:00:00Z,284,180646.0,1618.7326768000003,False
2015-01-12T21:00:00Z,285,170082.0,1524.0707856000001,False
2015-01-12T22:00:00Z,286,152394.0,1365.5721552000002,False
2015-01-12T23:00:00Z,287,132220.0,1184.796976,False
2015-01-13T00:00:00Z,288,125565.0,1125.1628520000002,False
2015-01-13T01:00:00Z,289,123366.0,1105.4580528000001,False
2015-01-13T02:00:00Z,290,122547.0,1098.1191576,False
2015-01-13T03:00:00Z,291,126745.0,1135.7365960000002,False
2015-01-13T04:00:00Z,292,140325.0,1257.42426,False
2015-01-13T05:00:00Z,293,171676.0,1538.3543008000001,False
2015-01-13T06:00:00Z,294,207664.0,1860.8355712000002,False
2015-01-13T07:00:00Z,295,205548.0,1841.8745184000002,False
2015-01-13T08:00:00Z,296,196400.0,1759.9011200000002,False
2015-01-13T09:00:00Z,297,183393.0,1643.3479944000003,False
2015-01-13T10:00:00Z,298,163145.0,1461.9097160000001,False
2015-01-13T11:00:00Z,299,145333.0,1302.2999464,False
2015-01-13T12:00:00Z,300,137148.0,1228.9557984000003,False
2015-01-13T13:00:00Z,301,129913.0,1164.1244104000002,False
2015-01-13T14:00:00Z,302,132312.0,1185.6213696,False
2015-01-13T15:00:00Z,303,137302.0,1230.3357616,False
2015-01-13T16:00:00Z,304,153755.0,1377.767804,False
2015-01-13T17:00:00Z,305,161338.0,1445.7175504000002,False
2015-01-13T18:00:00Z,306,164420.0,1473.334736,False
2015-01-13T19:00:00Z,307,164338.0,1472.5999504000001,False
2015-01-13T20:00:00Z,308,162215.0,1453.576172,False
2015-01-13T21:00:00Z,309,152794.0,1369.1564752000002,False
2015-01-13T22:00:00Z,310,135396.0,1213.2564768,False
2015-01-13T23:00:00Z,311,119001.0,1066.3441608000003,False
2015-01-14T00:00:00Z,312,110120.0,986.7632960000001,False
2015-01-14T01:00:00Z,313,110657.0,991.5752456000001,False
2015-01-14T02:00:00Z,314,108043.0,968.1517144000001,False
2015-01-14T03:00:00Z,315,108306.0,970.5084048000001,False
2015-01-14T04:00:00Z,316,119341.0,1069.3908328000002,False
2015-01-14T05:00:00Z,317,146870.0,1316.072696,False
2015-01-14T06:00:00Z,318,178803.0,1602.2179224000001,False
2015-01-14T07:00:00Z,319,182755.0,1637.6310040000003,False
2015-01-14T08:00:00Z,320,177280.0,1588.5706240000002,False
2015-01-14T09:00:00Z,321,163335.0,1463.612268,False
2015-01-14T10:00:00Z,322,147546.0,1322.1301968,False
2015-01-14T11:00:00Z,323,149947.0,1343.6450776000001,False
2015-01-14T12:00:00Z,324,152941.0,1370.4737128000002,False
2015-01-14T13:00:00Z,325,153340.0,1374.0490720000003,False
2015-01-14T14:00:00Z,326,156643.0,1403.6465944000001,False
2015-01-14T15:00:00Z,327,164176.0,1471.1483008,False
2015-01-14T16:00:00Z,328,165643.0,1484.2937944,False
2015-01-14T17:00:00Z,329,169427.0,1518.2014616000001,False
2015-01-14T18:00:00Z,330,168623.0,1510.9969784000002,False
2015-01-14T19:00:00Z,331,168887.0,1513.3626296,False
2015-01-14T20:00:00Z,332,100897.0,904.1178376,False
2015-01-14T21:00:00Z,333,193622.0,1735.0080176000001,True
2015-01-14T22:00:00Z,334,172413.0,1544.9584104000003,True
2015-01-14T23:00:00Z,335,509864.0,4568.789331200001,False
2015-01-15T00:00:00Z,336,131042.0,1174.2411536000002,False
2015-01-15T01:00:00Z,337,128298.0,1149.6527184000001,False
2015-01-15T02:00:00Z,338,131537.0,1178.6767496000002,False
2015-01-15T03:00:00Z,339,138442.0,1240.5510736,False
2015-01-15T04:00:00Z,340,152570.0,1367.1492560000002,False
2015-01-15T05:00:00Z,341,184224.0,1650.7944192000002,False
2015-01-15T06:00:00Z,342,220870.0,1979.1718960000003,False
2015-01-15T07:00:00Z,343,216824.0,1942.9164992,False
2015-01-15T08:00:00Z,344,211031.0,1891.0065848000002,False
2015-01-15T09:00:00Z,345,197433.0,1769.1576264000003,False
2015-01-15T10:00:00Z,346,189684.0,1699.7203872000002,False
2015-01-15T11:00:00Z,347,184020.0,1648.9664160000002,False
2015-01-15T12:00:00Z,348,182193.0,1632.5950344000003,False
2015-01-15T13:00:00Z,349,179917.0,1612.2002536000002,False
2015-01-15T14:00:00Z,350,174333.0,1562.1631464000002,False
2015-01-15T15:00:00Z,351,173909.0,1558.3637672000002,False
2015-01-15T16:00:00Z,352,180519.0,1617.5946552000003,False
2015-01-15T17:00:00Z,353,178656.0,1600.9006848000001,False
2015-01-15T18:00:00Z,354,179435.0,1607.881148,False
2015-01-15T19:00:00Z,355,175790.0,1575.2190320000002,False
2015-01-15T20:00:00Z,356,175570.0,1573.2476560000002,False
2015-01-15T21:00:00Z,357,164472.0,1473.8006976000001,False
2015-01-15T22:00:00Z,358,147858.0,1324.9259664,False
2015-01-15T23:00:00Z,359,128623.0,1152.5649784000002,False
2015-01-16T00:00:00Z,360,125584.0,1125.3331072000003,False
2015-01-16T01:00:00Z,361,126742.0,1135.7097136000002,False
2015-01-16T02:00:00Z,362,127655.0,1143.890924,False
2015-01-16T03:00:00Z,363,134009.0,1200.8278472000002,False
2015-01-16T04:00:00Z,364,145326.0,1302.2372208,False
2015-01-16T05:00:00Z,365,177717.0,1592.4864936000001,False
2015-01-16T06:00:00Z,366,207298.0,1857.5559184,False
2015-01-16T07:00:00Z,367,212224.0,1901.6968192000002,False
2015-01-16T08:00:00Z,368,208299.0,1866.5256792000002,False
2015-01-16T09:00:00Z,369,198487.0,1778.6023096000001,False
2015-01-16T10:00:00Z,370,197713.0,1771.6666504000002,False
2015-01-16T11:00:00Z,371,181047.0,1622.3259576,False
2015-01-16T12:00:00Z,372,170783.0,1530.3523064,False
2015-01-16T13:00:00Z,373,167887.0,1504.4018296000002,False
2015-01-16T14:00:00Z,374,173646.0,1556.0070768,False
2015-01-16T15:00:00Z,375,176368.0,1580.3983744000002,False
2015-01-16T16:00:00Z,376,180885.0,1620.8743080000002,False
2015-01-16T17:00:00Z,377,178812.0,1602.2985696,False
2015-01-16T18:00:00Z,378,178497.0,1599.4759176,False
2015-01-16T19:00:00Z,379,175755.0,1574.905404,False
2015-01-16T20:00:00Z,380,171426.0,1536.1141008000002,False
2015-01-16T21:00:00Z,381,165981.0,1487.3225448,False
2015-01-16T22:00:00Z,382,144577.0,1295.5255816000001,False
2015-01-16T23:00:00Z,383,132422.0,1186.6070576000002,False
2015-01-17T00:00:00Z,384,125169.0,1121.6143752,False
2015-01-17T01:00:00Z,385,124363.0,1114.3919704,False
2015-01-17T02:00:00Z,386,124541.0,1115.9869928,False
2015-01-17T03:00:00Z,387,127534.0,1142.8066672,False
2015-01-17T04:00:00Z,388,133990.0,1200.6575920000002,False
2015-01-17T05:00:00Z,389,149165.0,1336.6377320000001,False
2015-01-17T06:00:00Z,390,170545.0,1528.2196360000003,False
2015-01-17T07:00:00Z,391,175099.0,1569.0271192,False
2015-01-17T08:00:00Z,392,183473.0,1644.0648584,False
2015-01-17T09:00:00Z,393,182968.0,1639.5396544,False
2015-01-17T10:00:00Z,394,184791.0,1655.8751928000001,False
2015-01-17T11:00:00Z,395,180703.0,1619.2434424,False
2015-01-17T12:00:00Z,396,176781.0,1584.0991848,False
2015-01-17T13:00:00Z,397,173530.0,1554.9676240000001,False
2015-01-17T14:00:00Z,398,168135.0,1506.6241080000002,False
2015-01-17T15:00:00Z,399,168106.0,1506.3642448000003,False
2015-01-17T16:00:00Z,400,174567.0,1564.2599736000002,False
2015-01-17T17:00:00Z,401,173291.0,1552.8259928000002,False
2015-01-17T18:00:00Z,402,173161.0,1551.6610888,False
2015-01-17T19:00:00Z,403,172890.0,1549.232712,False
2015-01-17T20:00:00Z,404,168220.0,1507.385776,False
2015-01-17T21:00:00Z,405,159032.0,1425.0539456000001,False
2015-01-17T22:00:00Z,406,146238.0,1310.4094704000001,False
2015-01-17T23:00:00Z,407,133990.0,1200.6575920000002,False
2015-01-18T00:00:00Z,408,126935.0,1137.439148,False
2015-01-18T01:00:00Z,409,124234.0,1113.2360272,False
2015-01-18T02:00:00Z,410,122961.0,1101.8289288,False
2015-01-18T03:00:00Z,411,127485.0,1142.367588,False
2015-01-18T04:00:00Z,412,133876.0,1199.6360608,False
2015-01-18T05:00:00Z,413,150595.0,1349.4516760000001,False
2015-01-18T06:00:00Z,414,171011.0,1532.3953688000001,False
2015-01-18T07:00:00Z,415,174679.0,1565.2635832000003,False
2015-01-18T08:00:00Z,416,179569.0,1609.0818952000002,False
2015-01-18T09:00:00Z,417,184602.0,1654.1816016000002,False
2015-01-18T10:00:00Z,418,180720.0,1619.395776,False
2015-01-18T11:00:00Z,419,171725.0,1538.79338,False
2015-01-18T12:00:00Z,420,170890.0,1531.311112,False
2015-01-18T13:00:00Z,421,170511.0,1527.9149688000002,False
2015-01-18T14:00:00Z,422,167104.0,1497.3855232,False
2015-01-18T15:00:00Z,423,167281.0,1498.9715848,False
2015-01-18T16:00:00Z,424,177663.0,1592.0026104,False
2015-01-18T17:00:00Z,425,184622.0,1654.3608176000002,False
2015-01-18T18:00:00Z,426,182076.0,1631.5466208000003,False
2015-01-18T19:00:00Z,427,182211.0,1632.7563288000003,False
2015-01-18T20:00:00Z,428,179634.0,1609.6643472000003,False
2015-01-18T21:00:00Z,429,166571.0,1492.6094168000002,False
2015-01-18T22:00:00Z,430,153055.0,1371.4952440000002,False
2015-01-18T23:00:00Z,431,138847.0,1244.1801976000002,False
2015-01-19T00:00:00Z,432,132551.0,1187.7630008,False
2015-01-19T01:00:00Z,433,132637.0,1188.5336296,False
